timestamp,flow1,occupancy1,flow2,occupancy2,flow3,occupancy3,totalflow,weekday,hour,minute,second
2016-01-02 18:16:03,10,0.0556,12,0.0722,6,0.0356,28,5,18,16,0
2016-01-02 18:16:33,8,0.0478,10,0.0544,4,0.0222,22,5,18,16,30
2016-01-02 18:17:03,12,0.0678,10,0.0589,7,0.0389,29,5,18,17,0
2016-01-02 18:17:34,15,0.0911,15,0.1033,7,0.0433,37,5,18,17,30
2016-01-02 18:18:05,14,0.0833,13,0.0867,9,0.0533,36,5,18,18,0
2016-01-02 18:18:34,14,0.0833,13,0.0867,9,0.0533,36,5,18,18,30
2016-01-02 18:19:03,12,0.0722,8,0.05,4,0.0244,24,5,18,19,0
2016-01-02 18:19:33,14,0.0856,13,0.0789,7,0.0422,34,5,18,19,30
2016-01-02 18:20:03,5,0.0267,5,0.0289,2,0.03,12,5,18,20,0
2016-01-02 18:20:33,15,0.09,11,0.07,6,0.0356,32,5,18,20,30
2016-01-02 18:21:04,5,0.0278,10,0.06,5,0.0522,20,5,18,21,0
2016-01-02 18:21:33,7,0.04,9,0.0556,4,0.0189,20,5,18,21,30
2016-01-02 18:22:04,20,0.12,14,0.0833,7,0.0756,41,5,18,22,0
2016-01-02 18:22:33,10,0.0556,11,0.0689,5,0.0289,26,5,18,22,30
2016-01-02 18:23:03,12,0.0722,7,0.0411,7,0.0444,26,5,18,23,0
2016-01-02 18:23:33,13,0.0789,12,0.0678,6,0.0344,31,5,18,23,30
2016-01-02 18:24:03,11,0.0622,10,0.0567,8,0.0522,29,5,18,24,0
2016-01-02 18:24:33,6,0.0311,10,0.0578,2,0.01,18,5,18,24,30
2016-01-02 18:25:03,12,0.0711,15,0.09,9,0.0544,36,5,18,25,0
2016-01-02 18:25:35,14,0.0844,9,0.06,5,0.0289,28,5,18,25,30
2016-01-02 18:26:04,14,0.0844,9,0.06,5,0.0289,28,5,18,26,0
2016-01-02 18:26:33,15,0.0867,11,0.0644,6,0.0356,32,5,18,26,30
2016-01-02 18:27:03,4,0.0211,6,0.0356,3,0.0144,13,5,18,27,0
2016-01-02 18:27:33,13,0.0767,12,0.0744,6,0.0367,31,5,18,27,30
2016-01-02 18:28:03,8,0.0444,8,0.0478,4,0.0444,20,5,18,28,0
2016-01-02 18:28:33,10,0.0611,9,0.0522,9,0.0589,28,5,18,28,30
2016-01-02 18:29:03,6,0.0322,6,0.0356,3,0.0178,15,5,18,29,0
2016-01-02 18:29:33,8,0.0444,7,0.0444,2,0.02,17,5,18,29,30
2016-01-02 18:30:03,10,0.06,7,0.04,4,0.0233,21,5,18,30,0
2016-01-02 18:30:33,11,0.0622,13,0.0767,5,0.0444,29,5,18,30,30
2016-01-02 18:31:03,9,0.0511,14,0.0844,9,0.0489,32,5,18,31,0
2016-01-02 18:31:33,5,0.0289,8,0.0467,4,0.0244,17,5,18,31,30
2016-01-02 18:32:04,10,0.0556,11,0.0656,7,0.0422,28,5,18,32,0
2016-01-02 18:32:33,15,0.0822,14,0.0811,6,0.0356,35,5,18,32,30
2016-01-02 18:33:04,8,0.0478,9,0.0533,5,0.0333,22,5,18,33,0
2016-01-02 18:33:33,11,0.0656,12,0.0756,6,0.04,29,5,18,33,30
2016-01-02 18:34:03,11,0.0622,9,0.0544,3,0.0178,23,5,18,34,0
2016-01-02 18:34:33,16,0.09,11,0.0689,7,0.0556,34,5,18,34,30
2016-01-02 18:35:03,15,0.08,12,0.07,7,0.04,34,5,18,35,0
2016-01-02 18:35:33,2,0.01,10,0.06,5,0.03,17,5,18,35,30
2016-01-02 18:36:04,12,0.0711,12,0.07,8,0.0722,32,5,18,36,0
2016-01-02 18:36:34,6,0.0356,10,0.0533,5,0.03,21,5,18,36,30
2016-01-02 18:37:03,12,0.0678,9,0.0522,6,0.0344,27,5,18,37,0
2016-01-02 18:37:33,9,0.0522,8,0.0467,2,0.0056,19,5,18,37,30
2016-01-02 18:38:03,11,0.0622,12,0.0633,5,0.0278,28,5,18,38,0
2016-01-02 18:38:33,13,0.0767,10,0.0567,7,0.04,30,5,18,38,30
2016-01-02 18:39:03,8,0.0478,6,0.0344,4,0.0211,18,5,18,39,0
2016-01-02 18:39:33,16,0.0933,15,0.0922,8,0.0489,39,5,18,39,30
2016-01-02 18:40:04,6,0.0333,9,0.05,2,0.01,17,5,18,40,0
2016-01-02 18:40:34,6,0.0322,2,0.0111,3,0.0178,11,5,18,40,30
2016-01-02 18:41:03,14,0.0844,11,0.0678,6,0.0344,31,5,18,41,0
2016-01-02 18:41:33,18,0.1078,13,0.0833,9,0.07,40,5,18,41,30
2016-01-02 18:42:03,15,0.0856,10,0.06,7,0.0411,32,5,18,42,0
2016-01-02 18:42:33,12,0.07,11,0.0633,8,0.0444,31,5,18,42,30
2016-01-02 18:43:05,9,0.0511,7,0.0411,3,0.0178,19,5,18,43,0
2016-01-02 18:43:34,9,0.0511,7,0.0411,3,0.0178,19,5,18,43,30
2016-01-02 18:44:03,15,0.0856,14,0.0867,7,0.0422,36,5,18,44,0
2016-01-02 18:44:33,8,0.0411,8,0.0478,4,0.0211,20,5,18,44,30
2016-01-02 18:45:03,2,0.01,4,0.0222,5,0.03,11,5,18,45,0
2016-01-02 18:45:33,5,0.0278,9,0.0522,7,0.0467,21,5,18,45,30
2016-01-02 18:46:03,7,0.0378,7,0.0433,4,0.0311,18,5,18,46,0
2016-01-02 18:46:34,12,0.07,13,0.08,5,0.0344,30,5,18,46,30
2016-01-02 18:47:03,11,0.0611,8,0.0489,4,0.0367,23,5,18,47,0
2016-01-02 18:47:34,13,0.0711,8,0.0444,2,0.01,23,5,18,47,30
2016-01-02 18:48:03,13,0.0778,11,0.0678,5,0.03,29,5,18,48,0
2016-01-02 18:48:33,5,0.0278,5,0.03,3,0.0144,13,5,18,48,30
2016-01-02 18:49:03,13,0.07,9,0.0544,4,0.0211,26,5,18,49,0
2016-01-02 18:49:33,13,0.0733,13,0.0756,8,0.0489,34,5,18,49,30
2016-01-02 18:50:03,8,0.0456,12,0.0678,2,0.0078,22,5,18,50,0
2016-01-02 18:50:34,8,0.0489,7,0.04,7,0.0422,22,5,18,50,30
2016-01-02 18:51:03,11,0.0656,11,0.0656,4,0.0222,26,5,18,51,0
2016-01-02 18:51:34,9,0.0522,7,0.0422,4,0.0311,20,5,18,51,30
2016-01-02 18:52:03,6,0.0322,8,0.0478,4,0.0244,18,5,18,52,0
2016-01-02 18:52:33,10,0.0578,8,0.0489,3,0.0178,21,5,18,52,30
2016-01-02 18:53:03,10,0.0556,9,0.0544,2,0.01,21,5,18,53,0
2016-01-02 18:53:33,13,0.0744,12,0.0678,6,0.0356,31,5,18,53,30
2016-01-02 18:54:03,8,0.0444,8,0.0467,3,0.0167,19,5,18,54,0
2016-01-02 18:54:35,11,0.0622,7,0.04,4,0.0189,22,5,18,54,30
2016-01-02 18:55:02,11,0.0622,7,0.04,4,0.0189,22,5,18,55,0
2016-01-02 18:55:33,9,0.0522,8,0.0478,8,0.0478,25,5,18,55,30
2016-01-02 18:56:03,9,0.05,8,0.0433,5,0.0267,22,5,18,56,0
2016-01-02 18:56:33,11,0.0644,11,0.0667,5,0.0278,27,5,18,56,30
2016-01-02 18:57:03,12,0.0711,15,0.09,7,0.0422,34,5,18,57,0
2016-01-02 18:57:34,4,0.0222,9,0.0544,4,0.0222,17,5,18,57,30
2016-01-02 18:58:03,10,0.06,11,0.0744,8,0.0478,29,5,18,58,0
2016-01-02 18:58:34,11,0.0644,10,0.0656,6,0.0333,27,5,18,58,30
2016-01-02 18:59:03,12,0.0667,10,0.06,7,0.0433,29,5,18,59,0
2016-01-02 18:59:35,10,0.0567,13,0.08,9,0.0589,32,5,18,59,30
2016-01-02 19:00:03,10,0.0567,13,0.08,9,0.0589,32,5,19,0,0
2016-01-02 19:00:34,20,0.1189,19,0.1111,9,0.05,48,5,19,0,30
2016-01-02 19:01:03,20,0.1189,19,0.1111,9,0.05,48,5,19,1,0
2016-01-02 19:01:33,14,0.08,9,0.0567,8,0.0511,31,5,19,1,30
2016-01-02 19:02:03,12,0.0689,6,0.0356,5,0.0289,23,5,19,2,0
2016-01-02 19:02:32,5,0.0289,8,0.0478,3,0.0156,16,5,19,2,30
2016-01-02 19:03:02,11,0.0656,5,0.0289,1,0.0044,17,5,19,3,0
2016-01-02 19:03:32,9,0.0511,15,0.1,4,0.03,28,5,19,3,30
2016-01-02 19:04:02,15,0.0844,12,0.07,7,0.0411,34,5,19,4,0
2016-01-02 19:04:33,11,0.06,5,0.0289,5,0.0267,21,5,19,4,30
2016-01-02 19:05:03,5,0.0267,7,0.04,2,0.01,14,5,19,5,0
2016-01-02 19:05:34,15,0.0933,11,0.07,6,0.0422,32,5,19,5,30
2016-01-02 19:06:04,15,0.0933,11,0.07,6,0.0422,32,5,19,6,0
2016-01-02 19:06:32,11,0.0644,10,0.0633,5,0.03,26,5,19,6,30
2016-01-02 19:07:02,15,0.09,13,0.0822,11,0.0644,39,5,19,7,0
2016-01-02 19:07:32,13,0.0711,14,0.0889,5,0.05,32,5,19,7,30
2016-01-02 19:08:02,10,0.0567,8,0.0456,6,0.0344,24,5,19,8,0
2016-01-02 19:08:33,9,0.0511,5,0.03,5,0.0267,19,5,19,8,30
2016-01-02 19:09:03,6,0.0344,8,0.0478,4,0.0378,18,5,19,9,0
2016-01-02 19:09:34,11,0.06,10,0.06,6,0.0322,27,5,19,9,30
2016-01-02 19:10:03,9,0.0489,9,0.0511,3,0.0178,21,5,19,10,0
2016-01-02 19:10:33,17,0.0956,13,0.0767,5,0.0289,35,5,19,10,30
2016-01-02 19:11:02,6,0.0344,5,0.0411,4,0.0422,15,5,19,11,0
2016-01-02 19:11:32,7,0.0367,6,0.0356,6,0.0367,19,5,19,11,30
2016-01-02 19:12:03,11,0.0578,10,0.0556,4,0.0211,25,5,19,12,0
2016-01-02 19:12:33,12,0.0689,8,0.05,6,0.0389,26,5,19,12,30
2016-01-02 19:13:03,8,0.0467,8,0.0422,4,0.0222,20,5,19,13,0
2016-01-02 19:13:32,11,0.0633,9,0.0511,7,0.0444,27,5,19,13,30
2016-01-02 19:14:02,16,0.0911,11,0.0667,11,0.0633,38,5,19,14,0
2016-01-02 19:14:32,4,0.0222,7,0.0422,1,0.0033,12,5,19,14,30
2016-01-02 19:15:02,6,0.0322,7,0.0411,4,0.0222,17,5,19,15,0
2016-01-02 19:15:34,5,0.0278,8,0.0444,3,0.0156,16,5,19,15,30
2016-01-02 19:16:03,9,0.05,8,0.0467,8,0.0456,25,5,19,16,0
2016-01-02 19:16:33,7,0.04,8,0.0467,0,0,15,5,19,16,30
2016-01-02 19:17:02,15,0.0911,6,0.0367,4,0.0222,25,5,19,17,0
2016-01-02 19:17:32,9,0.05,9,0.0489,8,0.0478,26,5,19,17,30
2016-01-02 19:18:02,3,0.0167,8,0.05,4,0.0211,15,5,19,18,0
2016-01-02 19:18:32,11,0.0633,14,0.0889,5,0.0311,30,5,19,18,30
2016-01-02 19:19:02,14,0.0822,16,0.0967,4,0.0444,34,5,19,19,0
2016-01-02 19:19:33,4,0.0211,6,0.0322,3,0.0178,13,5,19,19,30
2016-01-02 19:20:03,5,0.0278,8,0.0489,4,0.0222,17,5,19,20,0
2016-01-02 19:20:33,8,0.0467,9,0.0567,4,0.0244,21,5,19,20,30
2016-01-02 19:21:02,15,0.09,10,0.07,4,0.0244,29,5,19,21,0
2016-01-02 19:21:32,11,0.06,10,0.0578,4,0.0211,25,5,19,21,30
2016-01-02 19:22:02,13,0.0778,13,0.08,5,0.03,31,5,19,22,0
2016-01-02 19:22:32,10,0.0633,8,0.0478,7,0.04,25,5,19,22,30
2016-01-02 19:23:03,11,0.06,9,0.0467,6,0.0344,26,5,19,23,0
2016-01-02 19:23:33,8,0.0444,9,0.0544,3,0.0167,20,5,19,23,30
2016-01-02 19:24:05,10,0.0622,9,0.0556,5,0.03,24,5,19,24,0
2016-01-02 19:24:32,10,0.0622,9,0.0556,5,0.03,24,5,19,24,30
2016-01-02 19:25:02,8,0.0444,8,0.0433,6,0.0378,22,5,19,25,0
2016-01-02 19:25:33,20,0.1244,16,0.11,8,0.0522,44,5,19,25,30
2016-01-02 19:26:02,6,0.0344,4,0.0222,3,0.0422,13,5,19,26,0
2016-01-02 19:26:33,11,0.0633,13,0.0778,5,0.03,29,5,19,26,30
2016-01-02 19:27:04,8,0.0444,12,0.07,3,0.0167,23,5,19,27,0
2016-01-02 19:27:33,6,0.0311,9,0.0522,3,0.02,18,5,19,27,30
2016-01-02 19:28:04,15,0.0844,12,0.07,7,0.04,34,5,19,28,0
2016-01-02 19:28:32,15,0.0844,12,0.07,7,0.04,34,5,19,28,30
2016-01-02 19:29:03,13,0.0744,12,0.0722,4,0.0222,29,5,19,29,0
2016-01-02 19:29:33,8,0.0444,9,0.05,4,0.0467,21,5,19,29,30
2016-01-02 19:30:03,8,0.0467,8,0.0467,5,0.03,21,5,19,30,0
2016-01-02 19:30:33,7,0.04,7,0.0411,5,0.0278,19,5,19,30,30
2016-01-02 19:31:04,13,0.0778,10,0.0578,11,0.0878,34,5,19,31,0
2016-01-02 19:31:32,13,0.0778,10,0.0578,11,0.0878,34,5,19,31,30
2016-01-02 19:32:02,13,0.0722,7,0.0367,5,0.03,25,5,19,32,0
2016-01-02 19:32:32,8,0.0378,7,0.04,3,0.0156,18,5,19,32,30
2016-01-02 19:33:03,7,0.04,8,0.0467,5,0.0289,20,5,19,33,0
2016-01-02 19:33:33,10,0.0556,9,0.0633,5,0.0311,24,5,19,33,30
2016-01-02 19:34:03,6,0.0344,8,0.0467,7,0.0367,21,5,19,34,0
2016-01-02 19:34:34,15,0.0911,15,0.0933,9,0.0556,39,5,19,34,30
2016-01-02 19:35:03,10,0.0567,9,0.0544,5,0.0444,24,5,19,35,0
2016-01-02 19:35:34,8,0.0456,7,0.04,4,0.0211,19,5,19,35,30
2016-01-02 19:36:02,2,0.0111,6,0.0356,1,0.0044,9,5,19,36,0
2016-01-02 19:36:33,5,0.0289,10,0.06,5,0.03,20,5,19,36,30
2016-01-02 19:37:03,19,0.11,12,0.0744,8,0.0444,39,5,19,37,0
2016-01-02 19:37:33,13,0.0733,9,0.0544,7,0.0633,29,5,19,37,30
2016-01-02 19:38:03,3,0.0167,8,0.0444,4,0.0233,15,5,19,38,0
2016-01-02 19:38:33,5,0.03,10,0.06,4,0.0233,19,5,19,38,30
2016-01-02 19:39:02,10,0.0567,9,0.0522,7,0.05,26,5,19,39,0
2016-01-02 19:39:32,12,0.0667,9,0.0544,3,0.0167,24,5,19,39,30
2016-01-02 19:40:03,12,0.0733,13,0.0767,8,0.0489,33,5,19,40,0
2016-01-02 19:40:33,18,0.1044,11,0.0656,6,0.0311,35,5,19,40,30
2016-01-02 19:41:03,7,0.04,8,0.0478,4,0.0233,19,5,19,41,0
2016-01-02 19:41:33,8,0.0478,13,0.0789,5,0.05,26,5,19,41,30
2016-01-02 19:42:04,8,0.0422,7,0.0411,4,0.0422,19,5,19,42,0
2016-01-02 19:42:32,13,0.0744,9,0.0522,7,0.04,29,5,19,42,30
2016-01-02 19:43:03,9,0.05,9,0.0489,5,0.03,23,5,19,43,0
2016-01-02 19:43:33,14,0.0756,14,0.08,9,0.05,37,5,19,43,30
2016-01-02 19:44:03,7,0.0356,5,0.0267,2,0.0078,14,5,19,44,0
2016-01-02 19:44:34,10,0.0544,10,0.0578,2,0.01,22,5,19,44,30
2016-01-02 19:45:03,8,0.0422,11,0.06,7,0.0422,26,5,19,45,0
2016-01-02 19:45:34,3,0.0167,6,0.0367,1,0.0044,10,5,19,45,30
2016-01-02 19:46:02,22,0.1311,14,0.0744,8,0.0478,44,5,19,46,0
2016-01-02 19:46:33,8,0.0467,9,0.0533,5,0.0289,22,5,19,46,30
2016-01-02 19:47:03,9,0.05,9,0.0544,5,0.0256,23,5,19,47,0
2016-01-02 19:47:33,12,0.0667,10,0.0511,4,0.0222,26,5,19,47,30
2016-01-02 19:48:03,14,0.0778,11,0.0689,5,0.0333,30,5,19,48,0
2016-01-02 19:48:34,9,0.05,11,0.0633,5,0.0289,25,5,19,48,30
2016-01-02 19:49:03,9,0.05,11,0.0633,5,0.0289,25,5,19,49,0
2016-01-02 19:49:34,3,0.0167,3,0.0167,5,0.03,11,5,19,49,30
2016-01-02 19:50:03,9,0.0522,10,0.06,4,0.0267,23,5,19,50,0
2016-01-02 19:50:33,4,0.0233,6,0.0333,2,0.01,12,5,19,50,30
2016-01-02 19:51:03,11,0.0656,12,0.0722,7,0.0433,30,5,19,51,0
2016-01-02 19:51:33,5,0.0267,13,0.0789,9,0.0667,27,5,19,51,30
2016-01-02 19:52:04,11,0.0678,7,0.04,6,0.0344,24,5,19,52,0
2016-01-02 19:52:34,20,0.1278,15,0.0956,7,0.0567,42,5,19,52,30
2016-01-02 19:53:03,3,0.0167,6,0.0356,5,0.0289,14,5,19,53,0
2016-01-02 19:53:32,12,0.0678,9,0.0556,5,0.0278,26,5,19,53,30
2016-01-02 19:54:03,12,0.0667,9,0.0511,9,0.0689,30,5,19,54,0
2016-01-02 19:54:33,3,0.0167,8,0.0478,3,0.0167,14,5,19,54,30
2016-01-02 19:55:03,6,0.0333,10,0.0544,6,0.0344,22,5,19,55,0
2016-01-02 19:55:33,13,0.0767,11,0.0667,6,0.03,30,5,19,55,30
2016-01-02 19:56:03,3,0.0167,2,0.0133,1,0.0044,6,5,19,56,0
2016-01-02 19:56:33,7,0.0356,8,0.0467,4,0.0222,19,5,19,56,30
2016-01-02 19:57:05,5,0.0267,11,0.0611,6,0.0344,22,5,19,57,0
2016-01-02 19:57:32,5,0.0267,11,0.0611,6,0.0344,22,5,19,57,30
2016-01-02 19:58:02,7,0.0389,9,0.05,2,0.0111,18,5,19,58,0
2016-01-02 19:58:33,17,0.1011,16,0.1011,5,0.0344,38,5,19,58,30
2016-01-02 19:59:03,11,0.0633,9,0.0567,10,0.0744,30,5,19,59,0
2016-01-02 19:59:34,12,0.0678,12,0.0722,7,0.0378,31,5,19,59,30
2016-01-02 20:00:04,9,0.05,9,0.0522,6,0.0522,24,5,20,0,0
2016-01-02 20:00:35,4,0.0233,8,0.0433,1,0.0044,13,5,20,0,30
2016-01-02 20:01:04,4,0.0233,8,0.0433,1,0.0044,13,5,20,1,0
2016-01-02 20:01:33,17,0.1,14,0.0833,7,0.04,38,5,20,1,30
2016-01-02 20:02:03,16,0.1011,14,0.0889,7,0.0422,37,5,20,2,0
2016-01-02 20:02:33,10,0.0544,8,0.0467,5,0.0289,23,5,20,2,30
2016-01-02 20:03:03,4,0.0211,5,0.0289,3,0.0167,12,5,20,3,0
2016-01-02 20:03:33,0,0,4,0.0222,4,0.0244,8,5,20,3,30
2016-01-02 20:04:05,6,0.0356,8,0.0478,5,0.0289,19,5,20,4,0
2016-01-02 20:04:33,6,0.0356,8,0.0478,5,0.0289,19,5,20,4,30
2016-01-02 20:05:02,10,0.06,6,0.0344,5,0.0256,21,5,20,5,0
2016-01-02 20:05:33,18,0.1022,15,0.0833,9,0.0522,42,5,20,5,30
2016-01-02 20:06:03,4,0.0211,6,0.0344,1,0.0222,11,5,20,6,0
2016-01-02 20:06:33,4,0.02,6,0.0367,3,0.0156,13,5,20,6,30
2016-01-02 20:07:03,12,0.0689,8,0.0456,7,0.0389,27,5,20,7,0
2016-01-02 20:07:35,8,0.0456,8,0.0478,4,0.02,20,5,20,7,30
2016-01-02 20:08:02,8,0.0456,8,0.0478,4,0.02,20,5,20,8,0
2016-01-02 20:08:33,10,0.0567,6,0.0344,4,0.02,20,5,20,8,30
2016-01-02 20:09:03,6,0.0322,6,0.0389,4,0.0222,16,5,20,9,0
2016-01-02 20:09:33,5,0.0267,6,0.0344,2,0.01,13,5,20,9,30
2016-01-02 20:10:03,4,0.0222,8,0.0456,2,0.0078,14,5,20,10,0
2016-01-02 20:10:33,12,0.07,10,0.0589,6,0.0389,28,5,20,10,30
2016-01-02 20:11:03,6,0.0344,6,0.0356,4,0.0233,16,5,20,11,0
2016-01-02 20:11:34,15,0.0867,14,0.08,7,0.0411,36,5,20,11,30
2016-01-02 20:12:02,12,0.0656,5,0.0278,5,0.0911,22,5,20,12,0
2016-01-02 20:12:32,8,0.04,9,0.0533,5,0.0267,22,5,20,12,30
2016-01-02 20:13:03,3,0.0156,4,0.0222,5,0.0489,12,5,20,13,0
2016-01-02 20:13:33,12,0.0667,10,0.0622,3,0.0156,25,5,20,13,30
2016-01-02 20:14:03,13,0.0722,6,0.0344,6,0.0411,25,5,20,14,0
2016-01-02 20:14:33,4,0.0211,5,0.0267,3,0.0167,12,5,20,14,30
2016-01-02 20:15:04,4,0.02,5,0.0289,4,0.0389,13,5,20,15,0
2016-01-02 20:15:34,9,0.05,11,0.0644,3,0.0178,23,5,20,15,30
2016-01-02 20:16:02,10,0.06,7,0.0389,4,0.0233,21,5,20,16,0
2016-01-02 20:16:33,5,0.0278,10,0.0578,4,0.0233,19,5,20,16,30
2016-01-02 20:17:03,4,0.0211,8,0.0478,3,0.0178,15,5,20,17,0
2016-01-02 20:17:33,11,0.0667,11,0.0644,7,0.0589,29,5,20,17,30
2016-01-02 20:18:03,6,0.0344,10,0.0578,3,0.0367,19,5,20,18,0
2016-01-02 20:18:34,7,0.0411,9,0.0522,3,0.0167,19,5,20,18,30
2016-01-02 20:19:02,10,0.0567,14,0.08,4,0.0211,28,5,20,19,0
2016-01-02 20:19:33,9,0.0511,9,0.0567,5,0.0322,23,5,20,19,30
2016-01-02 20:20:02,8,0.0422,13,0.0744,4,0.0233,25,5,20,20,0
2016-01-02 20:20:33,6,0.0344,4,0.0222,3,0.0167,13,5,20,20,30
2016-01-02 20:21:03,7,0.0389,7,0.0433,3,0.0156,17,5,20,21,0
2016-01-02 20:21:34,7,0.0378,5,0.0289,3,0.0156,15,5,20,21,30
2016-01-02 20:22:03,14,0.0833,9,0.0533,7,0.0522,30,5,20,22,0
2016-01-02 20:22:32,11,0.0644,10,0.0567,4,0.0667,25,5,20,22,30
2016-01-02 20:23:02,10,0.0578,8,0.0467,6,0.0378,24,5,20,23,0
2016-01-02 20:23:32,14,0.0811,11,0.0667,9,0.0744,34,5,20,23,30
2016-01-02 20:24:03,11,0.0622,11,0.0644,0,0,22,5,20,24,0
2016-01-02 20:24:33,6,0.0311,5,0.03,1,0.0044,12,5,20,24,30
2016-01-02 20:25:03,9,0.05,8,0.0467,2,0.0122,19,5,20,25,0
2016-01-02 20:25:34,10,0.0644,7,0.0444,5,0.0289,22,5,20,25,30
2016-01-02 20:26:03,6,0.0444,10,0.0589,7,0.0378,23,5,20,26,0
2016-01-02 20:26:32,13,0.0744,11,0.06,3,0.0156,27,5,20,26,30
2016-01-02 20:27:05,5,0.0267,8,0.04,2,0.01,15,5,20,27,0
2016-01-02 20:27:33,5,0.0267,8,0.04,2,0.01,15,5,20,27,30
2016-01-02 20:28:03,5,0.0278,7,0.0411,6,0.0356,18,5,20,28,0
2016-01-02 20:28:33,11,0.0633,11,0.0656,7,0.0389,29,5,20,28,30
2016-01-02 20:29:03,3,0.0144,5,0.0278,4,0.0244,12,5,20,29,0
2016-01-02 20:29:33,11,0.0656,16,0.0956,5,0.0289,32,5,20,29,30
2016-01-02 20:30:05,6,0.0322,5,0.0278,2,0.0111,13,5,20,30,0
2016-01-02 20:30:32,6,0.0322,5,0.0278,2,0.0111,13,5,20,30,30
2016-01-02 20:31:03,6,0.0356,3,0.0178,4,0.0233,13,5,20,31,0
2016-01-02 20:31:33,8,0.06,6,0.0333,4,0.0233,18,5,20,31,30
2016-01-02 20:32:03,10,0.06,7,0.0411,4,0.0211,21,5,20,32,0
2016-01-02 20:32:33,14,0.0822,12,0.0711,4,0.0222,30,5,20,32,30
2016-01-02 20:33:04,15,0.0889,9,0.0578,4,0.0222,28,5,20,33,0
2016-01-02 20:33:33,10,0.06,9,0.0533,4,0.0222,23,5,20,33,30
2016-01-02 20:34:03,4,0.0222,4,0.02,4,0.0233,12,5,20,34,0
2016-01-02 20:34:33,6,0.0333,8,0.0456,6,0.0344,20,5,20,34,30
2016-01-02 20:35:04,10,0.0589,11,0.0644,2,0.01,23,5,20,35,0
2016-01-02 20:35:33,5,0.0267,7,0.0411,5,0.0389,17,5,20,35,30
2016-01-02 20:36:03,12,0.07,8,0.0467,6,0.0333,26,5,20,36,0
2016-01-02 20:36:33,0,0,6,0.0356,2,0.01,8,5,20,36,30
2016-01-02 20:37:05,9,0.0511,7,0.0411,3,0.0167,19,5,20,37,0
2016-01-02 20:37:35,12,0.07,11,0.0722,6,0.0411,29,5,20,37,30
2016-01-02 20:38:03,12,0.07,11,0.0722,6,0.0411,29,5,20,38,0
2016-01-02 20:38:33,10,0.0589,6,0.0356,3,0.0178,19,5,20,38,30
2016-01-02 20:39:03,6,0.0333,5,0.0289,3,0.0156,14,5,20,39,0
2016-01-02 20:39:33,8,0.0456,7,0.0433,6,0.0589,21,5,20,39,30
2016-01-02 20:40:03,7,0.0378,5,0.0256,5,0.0433,17,5,20,40,0
2016-01-02 20:40:33,6,0.0367,8,0.0489,5,0.0289,19,5,20,40,30
2016-01-02 20:41:03,9,0.0533,7,0.0422,4,0.0222,20,5,20,41,0
2016-01-02 20:41:33,5,0.03,10,0.0589,6,0.0378,21,5,20,41,30
2016-01-02 20:42:03,16,0.0944,10,0.0689,5,0.0278,31,5,20,42,0
2016-01-02 20:42:33,6,0.0333,10,0.0589,4,0.0233,20,5,20,42,30
2016-01-02 20:43:03,5,0.0289,6,0.0344,6,0.0333,17,5,20,43,0
2016-01-02 20:43:33,6,0.0333,6,0.0344,2,0.01,14,5,20,43,30
2016-01-02 20:44:03,14,0.0811,11,0.0644,4,0.0233,29,5,20,44,0
2016-01-02 20:44:32,8,0.0422,11,0.0622,2,0.01,21,5,20,44,30
2016-01-02 20:45:03,10,0.0556,11,0.0644,4,0.0222,25,5,20,45,0
2016-01-02 20:45:33,14,0.08,14,0.09,6,0.03,34,5,20,45,30
2016-01-02 20:46:03,6,0.0322,5,0.03,3,0.04,14,5,20,46,0
2016-01-02 20:46:33,3,0.0178,4,0.0244,2,0.0067,9,5,20,46,30
2016-01-02 20:47:03,12,0.07,3,0.0178,5,0.0256,20,5,20,47,0
2016-01-02 20:47:34,6,0.0322,8,0.0489,4,0.0333,18,5,20,47,30
2016-01-02 20:48:03,4,0.0222,8,0.0478,3,0.0178,15,5,20,48,0
2016-01-02 20:48:33,12,0.0722,9,0.0589,6,0.0378,27,5,20,48,30
2016-01-02 20:49:03,6,0.0356,8,0.0489,6,0.0344,20,5,20,49,0
2016-01-02 20:49:33,9,0.05,11,0.0678,5,0.0289,25,5,20,49,30
2016-01-02 20:50:03,5,0.0267,8,0.0444,3,0.0178,16,5,20,50,0
2016-01-02 20:50:34,8,0.0422,6,0.0333,4,0.0222,18,5,20,50,30
2016-01-02 20:51:03,11,0.0556,8,0.0489,5,0.03,24,5,20,51,0
2016-01-02 20:51:34,8,0.0422,8,0.0422,3,0.0133,19,5,20,51,30
2016-01-02 20:52:03,6,0.0311,9,0.0533,4,0.0233,19,5,20,52,0
2016-01-02 20:52:33,5,0.0267,7,0.0411,5,0.0278,17,5,20,52,30
2016-01-02 20:53:03,11,0.0633,6,0.0356,3,0.0156,20,5,20,53,0
2016-01-02 20:53:33,9,0.0522,7,0.0411,3,0.0133,19,5,20,53,30
2016-01-02 20:54:03,4,0.0233,5,0.0289,6,0.03,15,5,20,54,0
2016-01-02 20:54:34,7,0.04,9,0.0533,3,0.0167,19,5,20,54,30
2016-01-02 20:55:04,2,0.01,3,0.0178,3,0.0178,8,5,20,55,0
2016-01-02 20:55:33,15,0.0844,14,0.0778,8,0.0433,37,5,20,55,30
2016-01-02 20:56:03,5,0.0278,7,0.0356,3,0.0167,15,5,20,56,0
